name,price
"Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Luna Blue,Freeyond F9,3GB+128GB,6.52"" 4G Smartphone,13.0MP 5000mAh, Android Phones,Samsung Galaxy A13, 6.6"", 128GB + 4GB (Dual SIM), Blue + Smart Watch & Power Bank,Tecno Spark 8C, 6.6"", 64GB + 2GB RAM (Dual SIM), 5000mAh, Turquoise Cyan,XIAOMI Redmi 9A, 6.53"", 2GB+32GB, 13.0MP, 5000mAh, 4G LTE, Dual SIM - Grey,Infinix Smart 6, 6.6"", 2GB RAM, 32GB, 5000mAh,Polar Black,Samsung Galaxy A13, 6.6"", 128GB + 4GB RAM (Dual SIM), 5000mAh, Black,Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Sunset Gold,Tecno CAMON 19, 6.8"", 128GB+ 4GB (Dual SIM), (4G LTE) 5000mAh, Eco Black,Infinix Smart 6, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, 4G, Polar Black,Freeyond F9,2GB+64GB,6.52"" 4G Smartphone,13.0MP 5000mAh, Android Phones,Black,Tecno Spark 8C, 6.6"", 64GB + 2GB RAM (Dual SIM), 5000mAh, Diamond Grey,Samsung Galaxy A13, 6.6"", 128GB + 4GB RAM (Dual SIM), 5000mAh, Blue,Oppo A16k, 6.52"", 32GB + 3GB RAM (Dual SIM), 4230mAh - Blue,Oppo A16k, 6.52"", 32GB + 3GB RAM (Dual SIM), 4230mAh - Black,Freeyond F9,2GB+64GB,6.52"" 4G Smartphone,13.0MP 5000mAh, Android Phones,Black,Freeyond F9,2GB+64GB,6.52"", 13.0MP,4G Smartphone 5000mAh Android Phone,Blue,Alcatel 3L 4gb Ram 64gb 48mp Camera 8mp Selfie 4g, 3g ,2g,XIAOMI Redmi 9A, 6.53"", 2GB+32GB, 13.0MP, 5000mAh, 4G LTE, Dual SIM - Grey,Itel A33 Plus, 5"", 32GB + 1GB RAM (Dual SIM), 3020mAh, Blue,Maxfone MAX 5X 6.1"", 8GB + 1GB RAM (Dual SIM), 3200mAh, Green,Itel S18, 6.6"", 64gb + 2gb (Upto 4gb), Dual Sim, 5000MAH, 4G - Mint Green.,XIAOMI Redmi 9A 6.53"", 2GB RAM+32GB, 5000mAh, Dual SIM, 4G LTE - Glacial Blue,Itel A58 LITE, 6.3"", 32GB + 2GB RAM (Dual SIM), 4000mAh, Black,Tecno Pop 5 Go,5.71"" 1GB +16GB, 5MP, (Dual Sim) 4000MAh-Blue,Tecno Pop 5 Go 5.71"", 1GB RAM+16GB, 5MP, (Dual Sim) 4000MAh-Black,Tecno Pop 6 GO , 2GB RAM+32GB, 5MP, 4G (Dual Sim) 4000MAh-Iris Purple,Itel A18  ;5.0"" ;,Andriod ,2400 MAh ,[32GB+1GB],Dual Sim +AWESOME  GIFTS,Nokia C1 2nd Edition, 5.45"", 1GB +16GB - (DUAL SIM),Android 11, Blue,XIAOMI Redmi 9A, 6.53"", 2GB+32GB 5000mAh (Dual SIM) - Green,Tecno Pop 5 Go,5.71"" 1GB +16GB, 5MP, (Dual Sim) 4000MAh-Blue,Tecno CAMON 19, 6.8"", 128GB+ 4GB (Dual SIM), (4G LTE) 5000mAh, Eco Black,Tecno CAMON 19, 6.8"", 128GB + 4GB RAM (Dual SIM), 4G LTE, 5000mAh, Sea Salt White,Tecno Pop 5 Go 5.71"", 1GB RAM+16GB, 5MP, (Dual Sim) 4000MAh-Black,Tecno Spark 8C, 6.6"", 64GB + 2GB RAM (Dual SIM), 5000mAh, Iris Purple,Tecno Spark 8C, 6.6"", 64GB + 2GB RAM (Dual SIM), 5000mAh, Magnet Black,Tecno Pop 6 GO , 2GB RAM+32GB, 5MP, 4G (Dual Sim) 4000MAh-Iris Purple,Tecno POP 2F, 5.5'', 16 GB + 1 GB (Dual SIM) 2400mAh - Gold,Tecno Pop 7 Pro 6.6"" HD+, 3GB+64GB (4G-Dual SIM), 5000mAh -Uyuni Blue,Tecno Spark 8C, 6.6"", 64GB + 2GB RAM (Dual SIM), 5000mAh, Diamond Grey,Tecno Pop 7 Pro 6.6"" HD+, 3GB+64GB (4G-Dual SIM), 5000mAh- Endless Black,Tecno POP 2F, 5.5'', 16 GB + 1 GB (Dual SIM) 2400mAh - Midnight Black,Tecno Phantom 9, 6.4'', 128GB + 6GB (Dual SIM), Lapland Aurora,Tecno Spark 9 Pro, 6.6"" FHD, 128GB + 4GB RAM (Dual SIM), 5000mAh, Black,Tecno Phantom X2 PRO, 6.8"", 256GB+12GB, (Dual SIM),5160 MAh, 5G -Stardust Gray + Gift,Samsung Galaxy A13, 6.6"", 128GB + 4GB RAM (Dual SIM), 5000mAh, Blue,Samsung Galaxy A13, 6.6"", 128GB + 4GB RAM (Dual SIM), 5000mAh, Black,Samsung Galaxy A13, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, Blue,Samsung Galaxy A03 Core, 6.5"" 32GB + 2G, 5000mAh,Dual Sim- (Black) Onyx,Samsung Galaxy A04, 6.5"", 64GB + 4GB RAM (Dual SIM), 50MP, 5000mAh,Black,Samsung Galaxy A04s, 6.5"", 128GB + 4GB RAM (Dual SIM), 50MP,  5000mAh, Black,Samsung Galaxy A04e,64GB ROM 3GB RAM,6.5'' 5000mAh Battery - Black,Samsung Galaxy A03, 6.5"", 32GB + 3GB RAM (Dual SIM), 5000mAh, Black,Samsung Galaxy A53 5G, 6.5"", 128G + 8GB RAM (Dual SIM), 5000mAh, Awesome Blue,Samsung Galaxy A03 Core, 6.5"" 32GB + 2G, 5000mAh,Dual Sim- Bronze,Samsung Galaxy A04e 32GB ROM 3GB RAM 6.5'' 5000mAh Battery - Black,Samsung Galaxy A03 Core, 6.5"" 32GB + 2G, 5000mAh,Dual Sim- Onyx (Grey),Samsung Galaxy A03 Core, 6.5"" Screen  (Dual SIM) 32GB + 2GB RAM,5000mAh,Mint,Samsung Galaxy A32 - 6.4″ - 128GB ROM + 6GB RAM - Dual SIM - Awesome Violet,Samsung Galaxy A04e, 6.5"", 64GB + 3GB (Dual SIM), 13MP, BLUE,Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Luna Blue,Infinix Smart 6, 6.6"", 2GB RAM, 32GB, 5000mAh,Polar Black,Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Sunset Gold,Infinix Smart 6, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, 4G, Polar Black,Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Energy Green,Infinix Smart 6, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, 4G, Light Sea Green,Infinix Hot 12 Play, 6.82"", 64GB + 4GB RAM (Dual SIM), 6000mAh, 4G - Racing Black,Infinix Hot 12i, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, 4G, Racing Black,Infinix Hot 12i, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, 4G, Champagne Gold,Infinix NOTE 12i, 6.82"", 128GB + 4GB (Dual SIM), 5000mAh, Snowfall,Infinix Hot 12 Play, 6.82"", 64GB + 4GB RAM (Dual SIM), 6000mAh, 4G - Horizon Blue,Infinix Hot 12i, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, 4G, Horizon Blue,Infinix Smart 6, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, 4G, Light Sea Green,Infinix Zero Ultra, 6.8"", 256GB + 8GB RAM (Dual SIM), 4500mAh, 5G - Coslight Silver,Infinix NOTE 12, 6.7"", 128GB + 8GB (Dual SIM), 5000mAh, Snowfall,Tecno Spark 8C, 6.6"", 64GB + 2GB RAM (Dual SIM), 5000mAh, Turquoise Cyan,Samsung Galaxy A13, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, Black,Freeyond F9,2GB+64GB,6.52"" 4G Smartphone,13.0MP 5000mAh, Android Phones,Black,Freeyond F9,2GB+64GB,6.52"", 13.0MP,4G Smartphone 5000mAh Android Phone,Blue,Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Luna Blue,Freeyond F9,3GB+128GB,6.52"" 4G Smartphone,13.0MP 5000mAh, Android Phones,Oppo A16k, 6.52"", 32GB + 3GB RAM (Dual SIM), 4230mAh - Blue,XIAOMI Redmi A1+, 6.52"", 2GB+32GB, 8.0MP, 5000mAh, 4G , Dual SIM - Light Blue,Infinix Smart 6, 6.6"", 2GB RAM, 32GB, 5000mAh,Polar Black,Oppo A16k, 6.52"", 32GB + 3GB RAM (Dual SIM), 4230mAh - Black,Alcatel 3L 4gb Ram 64gb 48mp Camera 8mp Selfie 4g, 3g ,2g,Freeyond M5,8GB+128GB,6.52"", 50MP,4G Smartphone 5000mAh Android Phone,Black,Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Sunset Gold,Infinix Smart 6, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, 4G, Polar Black,Samsung Galaxy A13, 6.6"", 128GB + 4GB RAM (Dual SIM), 5000mAh, Blue,XIAOMI Redmi 10A, 6.53"", 3GB+64GB, 13.0MP, 5000mAh, 4G LTE, Dual SIM - Graphite Grey,XIAOMI Redmi 10C 6.71'', 4GB+128GB, 50MP+2MP Camera, 4G, Dual SIM - Grey,XIAOMI Redmi 9A, 6.53"", 2GB+32GB, 13.0MP, 5000mAh, 4G LTE, Dual SIM - Grey,Itel A33 Plus, 5"", 32GB + 1GB RAM (Dual SIM), 3020mAh, Blue,Maxfone MAX 5X 6.1"", 8GB + 1GB RAM (Dual SIM), 3200mAh, Green,XIAOMI Redmi A1+, 6.52"", 2GB+32GB, 8.0MP, 5000mAh, 4G , Dual SIM - Black,XIAOMI Redmi 9A 6.53"", 2GB RAM+32GB, 5000mAh, Dual SIM, 4G LTE - Glacial Blue,X Tigi Sharp2-4G Network-Octa Core-4GB Ram-128Gb Rom-16Mp/16+8+2Mp-Black,Tecno Pop 5 Go,5.71"" 1GB +16GB, 5MP, (Dual Sim) 4000MAh-Blue,Tecno CAMON 19, 6.8"", 128GB+ 4GB (Dual SIM), (4G LTE) 5000mAh, Eco Black,Tecno CAMON 19, 6.8"", 128GB + 4GB RAM (Dual SIM), 4G LTE, 5000mAh, Sea Salt White,UMIDIGI A13 Pro (4GB,128GB ROM) 5150mAh NFC (48MP+8MP+5MP)+16MP-Glacier Blue,Itel S18, 6.6"", 64gb + 2gb (Upto 4gb), Dual Sim, 5000MAH, 4G - Mint Green.,XIAOMI Redmi 10C 6.71'', 4GB+128GB, 50MP+2MP Camera, 4G, Dual SIM - Blue,Tecno Spark 9, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, Infinity Black,Infinix Hot 20i, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh, 4G - Energy Green,Infinix Smart 6, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, 4G, Light Sea Green,Tecno Pop 5 Go 5.71"", 1GB RAM+16GB, 5MP, (Dual Sim) 4000MAh-Black,Samsung Galaxy A13, 6.6"", 128GB + 4GB (Dual SIM), Blue + Smart Watch & Power Bank,Samsung Galaxy A13, 6.6"", 128GB + 4GB RAM (Dual SIM), 5000mAh, Black,Samsung Galaxy A04, 6.5"", 64GB + 4GB RAM (Dual SIM), 50MP, 5000mAh................CE,XIAOMI Redmi 10C 6.71'', 4GB+128GB, 50MP+2MP Camera, 4G, Dual SIM - Mint Green,XIAOMI Redmi 9C 6.53'', 4GB+128GB, 13MP+2MP+2MP Camera, 4G, Dual SIM - Grey,Huawei Refurbished P Smart+ 2019 6.2 Inches FHD+, 4GB + 128GB, 24mp+16mp +2mp Black,Realme C30s 6.5'' Display, 4GB RAM + 64GB (Dual Sim ) 5000mAh, Black","KSh 12,699,KSh 10,900,KSh 22,399,KSh 12,099,KSh 9,999,KSh 10,399,KSh 21,999,KSh 12,699,KSh 21,499,KSh 10,999,KSh 8,990,KSh 12,599,KSh 21,999,KSh 12,699,KSh 12,699,KSh 8,990,KSh 8,950,KSh 9,799,KSh 9,999,KSh 5,660,KSh 6,000,KSh 9,330,KSh 9,999,KSh 7,650,KSh 7,599,KSh 7,599,KSh 9,299,KSh 5,899,KSh 6,898,KSh 9,999,KSh 7,599,KSh 21,499,KSh 21,499,KSh 7,599,KSh 12,399,KSh 12,599,KSh 9,299,KSh 7,699,KSh 11,499,KSh 12,599,KSh 11,499,KSh 7,799,KSh 25,999,KSh 19,999,KSh 82,999,KSh 21,999,KSh 21,999,KSh 20,499,KSh 11,599,KSh 14,999,KSh 18,999,KSh 13,599,KSh 13,899,KSh 45,999,KSh 11,699,KSh 11,799,KSh 11,699,KSh 10,999,KSh 34,999,KSh 13,599,KSh 12,699,KSh 10,399,KSh 12,699,KSh 10,999,KSh 12,699,KSh 11,299,KSh 15,999,KSh 12,699,KSh 12,699,KSh 20,599,KSh 15,999,KSh 12,699,KSh 14,299,KSh 67,999,KSh 28,999,KSh 12,099,KSh 19,699,KSh 8,990,KSh 8,950,KSh 12,699,KSh 10,900,KSh 12,699,KSh 10,499,KSh 10,399,KSh 12,699,KSh 9,799,KSh 14,690,KSh 12,699,KSh 10,999,KSh 21,999,KSh 14,499,KSh 18,999,KSh 9,999,KSh 5,660,KSh 6,000,KSh 10,499,KSh 9,999,KSh 12,999,KSh 7,599,KSh 21,499,KSh 21,499,KSh 13,890,KSh 9,330,KSh 18,999,KSh 15,395,KSh 12,699,KSh 11,299,KSh 7,599,KSh 22,399,KSh 21,999,KSh 14,810,KSh 18,999,KSh 15,999,KSh 12,990,KSh 12,999"
